,Unnamed: 0,Unnamed: 0.1,raw_text,clean,label,sentiment_vector,vader_polarity,sentiment_score,sentiment_0,sentiment_1,sentiment_2
119,119,119,"We dunces stand on our roof gutters today, fully prepared to jump 20 feet to the ground and straight into a mounta… 
Christmas Really Over, Man Realizes As iPhone Game Switches Out Holiday Icon 
‘Game Of Thrones’ Fans Excited To Hear Series Will Finally Be Over 
GOP Strips Steve King Of Post On Powerful House Segregation Committee 
Furloughed Federal Employee Starts Online Search For New Government 
Advisors Instruct William Barr To Avoid Referring To Trump As ‘My Liege’ During Confirmation Hearing… 
R&B Singer Guesses She’ll Just Keep Moaning Into Mic Until Song Is Over 
Nation’s Idiots Announce Plans To Jump Off Their Roofs Into A Pile Of Snow And Break Their Fucking Legs… 
Tinder Announces App Will No Longer Match Users Solely With Distant Relatives 
World Wildlife Fund Quickly Backtracks After Announcing Panda Ears Are Delicious 
‘Seek Funding’ Step Added To Scientific Method 
Report: Some Small Town Enjoying Last Days Of Anonymity Before Harrowing Tragedy 
Child Entertained For 5 Minutes By Plastic Toy That Will Take 1,000 Years To Biodegrade 
Report: Majority Of UFO Abductions Committed By Alien That Person Knows 
Siblings Patiently Waiting For Day They’ll Be Close To Each Other 
Severe Allergic Reaction Causes Florida To Swell Up To Twice Normal Size 
Father Apologizes For Taking Out Anger On Wrong Son 
Man Updates Little Monologue Recited When Extended Relatives Ask How He’s Doing 
Depressed Crab Stays Buried Under Sand Until 2 P.M. 
Pope Francis Concerned About Infection From Holy Spirit Bite 
Jellyfish Can't Wait To Fuck Up Honeymoon 
God Seeking To Crack Down On Souls Smuggling Drugs Into Heaven 
Lofty Ambitions To Shovel Entire Width Of Driveway Scaled Back To Only Shoveling Thin Path For Car… 
‘Just Take It Slow, And You’ll Be Fine,’ Drunk Driver Assures Self While Speeding Away In Stolen Police Car… 
75% Of Party Trolley Defaulting On Student Loans 
Child’s Favorite Restaurant Also Dad’s Favorite Bar 
Man Suddenly Realizes He Was Duped By Commercial’s Romanticized Vision Of Canned Beans 
Goody Introduces New Line Of Governess Hairbrushes For Raking Across The Scalps Of Insolent Little Girls… 
Campus Tour Guide Reminds Students At Each Stop They Have To Get In First 
Family Lets Cars Come Inside House During Snowstorm 
Kid With Rough Home Life Gives Mickey Extra Long Hug 
Aquarium Unveils 'Floating Carcasses Of The Pacific' Exhibit 
Area Man Pretty Shaken Up After Running Into Casual Acquaintance At CVS 
Remington Debuts New Split Barrel Murder-Suicide Shotgun 
Report: Nation’s Ditches Overflowing With Children Of Worried Parents 
Backstory Probably Explains Why Sports Bar Has Orioles, Lakers, Bears Flags 
Health Scare Prompts Man To Start Overeating Healthier 
New Roommate Bestows Apartment With Unexpected Windfall Of End Tables 
Couple Puts Handful Of Items On Registry That Loser Family Members Can Afford 
For more world-renowned reportage, visit 
Second-Grader In Gym Class Fucking Amazing At Pull-Ups 
Greatest Country In World Unable To Keep William H. Gross Stamp Gallery Open 
Responsible Man Sets Aside Small Portion Of Every Paycheck For Bank To Gamble With 
Sandwich Previously Thought Incapable Of Looking More Depressing Flattened In Backpack 
Beauty Industry Exec Keeps Photo Of Crying 15-Year-Old Girl On Desk To Remind Himself Why He Does This… 
Ethan Hawke’s Body Found Dumped In Laurel Canyon As 2019 Oscar Race Heats Up 
Scientists Theorize Sun Could Support Fire-Based Life 
Never-Before-Heard Buzzword Flying Around Office Can’t Be Good 
Government Shutdown Forces National Zoo To Turn Off Panda Suicide Cam 
Deloitte Hires Accountant After Noticing Popular Tweets Of Audit Calculations 
Hundreds Of Blind, Pallid Disney Characters Discovered Living In Caves Deep Within Space Mountain… 
Woman’s Primal Instincts Activate To Protect Nearly Finished Glass Of Wine From Approaching Server… 
Married Couple Only Staying Together For Sake Of U.S. Divorce Rate 
Different Waitress Brings Order 
Flu Can’t Wait To Get The Fuck Out Of Area Man’s Body 
Neighborhood Kids Grant Landmark Status To House Where Guy Killed Himself 
Family Moves Elderly Aunt Into Subconscious 
Best Buy Employee Wearing Different Colored Shirt For Some Reason 
Internet Users Demand Less Interactivity 
4 Copy Editors Killed In Ongoing AP Style, Chicago Manual Gang Violence 
U.S. Citizen Resigns After Making Controversial Remark About Country 
Visit to see more from the standard bearer of global journalism. 
Tucker Carlson Unsure Why He In Middle Of 20-Minute Rant Against Croutons 
TSA Guy Circling Stuff On Boarding Pass With Reckless Abandon 
Company President Started Out As Fertilized Embryo 
Decision To Circle Parking Lot Produces Carbon Emission That Finally Does It 
New, Improved Google Maps Lets User Launch Missile At Any Location On Globe 
Nation Excited To See Whatever Bile The Internet Spews Up Today 
Alcoholic’s Plan For Turning Life Around Doesn’t Involve Getting Sober 
Encouragement Of Family, Friends Motivating Man To Keep Struggling Indefinitely 
Glitch In Country Allows Citizens To Temporarily Walk Through Tables 
Papa John’s Now Offering 3-Day Home Delivery 
Factory-Farm-To-Table Restaurant Proudly Serves Locally Tortured Animals 
Greeting Each Other Like Normal Human Beings Impossible For Local Friends 
Mom’s Head Rotates Demonically After Passing Sign For Antique Wicker Furniture 
Study Finds Suspicious Circumstances Still Leading Cause Of Death In Russia 
Nation’s Financial Advisors Recommend Capturing Magical Creature That Grants Wishes 
Nation Gathers Around Area Man Trying To Parallel Park 
Audubon Society Revokes Black-Capped Chickadee’s Membership After Species Fails To Pay Dues 
FDA Recommends At Least 3 Servings Of Foods With Word ‘Fruit’ On Box 
For the latest from the world’s most unstoppable media juggernaut, visit 
CIA Issues Posthumous Apology After New Evidence Clears Osama Bin Laden Of Involvement In 9/11 Attacks… 
Report: It Apparently Time In Conversation To Smile, Laugh 
Biologists Still No Closer To Discovering How Birds Have Sex 
CEO Unveils Bold New Plan To Undo Damage From Last Year’s Bold New Plan 
Intrepid Middle-Class Parents Embark On Daring Search For Mythical Perfect School District 
Francis Ford Coppola Reveals Every ‘Godfather’ Film Took Place In Same Narrative World 
Area Man’s Intelligence Probably Just Too Intimidating For Most Women 
ICE Agents Feeling A Little Hurt That Trump Doesn’t Think They’re Doing Enough To Terrorize Hispanics… 
Trump Supporter Has Few Backup Scapegoats Ready To Go In Case Crackdown On Immigrants Doesn’t Fix Everything… 
Poll Finds Americans Would Be Open To Third Type Of Screwdriver Head 
Report: No One Will Ever Stack Up To Your Eighth-Grade Boyfriend 
Friend Of Bruce Springsteen Has Been Thinking Of Excuses To Avoid Checking Out His Band For 50 Years… 
To see more unmatched reporting, visit 
Styrofoam Coffee Cup From Omaha Excited To Finally See Pacific Ocean 
Japan Grants Suffrage To Female Robots 
Report: Only 2% Of Internet Worth Sitting Through 15-Second Ad 
Stoned Extraterrestrial Stumbles Across Hidden Message After Listening To Golden Record Backwards… 
Convict Sentenced To Generating $80,000 To $100,000 In Profits For Private Prison 
Tumbleweed Of Pubes Rolls Through Desolate Dorm Bathroom 
Your Horoscopes — Week Of January 8, 2019 
Everyone At Consumer Electronics Show Forced To Share Single Surge Protector 
Coworker Who Went To Gym This Morning A Chipper Little Fucker 
Dirty Slush Machine Provides Children In Florida Taste Of Winter 
National Endowment For The Arts Provides $80 Million To Discourage Talentless Hacks 
Serial Killer Admits He’s Lost Track Of Pattern He Was Going For Originally 
Nation Refuses To Read Headline Beyond Words '4-Year-Old Girl Forced To' 
Dad Shares Photo Album Through Never-Before-Seen Website 
For more exemplary journalism, visit 
Backup Spatula Always Ready To Go In Case The Unthinkable Happens 
Friend Who’s Going Through Difficult Emotional Time Carefully Avoided 
FDA Urges Americans To Check Out Weird-Looking Potato 
Confusing Roadside Memorial Features Bicycle, Rotary Telephone, Jug Of Some Kind 
World’s Frogs Unveil 5-Million-Year Plan To Move Up Food Chain 
Report: 250 Million Americans Still Need Guests On Their Podcasts This Week 
Pigeon’s Route Accommodated 
Report: Standing At Work Can Increase Coworkers’ Disdain Up To 70% 
Lifelong Dream No Match For First Brush With Adversity 
Recognizing that you’re wrong means finding fault with yourself instead of others, which is every bit as awful as… ",dunc stand roof gutter today fulli prepar jump foot ground straight mounta christma realli man realiz iphon game switch holiday icon game throne fan excit hear seri final gop strip steve king post power hous segreg committe furlough feder employe start onlin search new govern advisor instruct william barr avoid refer trump lieg confirm hear r b singer guess keep moan mic song nation idiot announc plan jump roof pile snow break fuck leg tinder announc app longer match user sole distant relat world wildlif fund quick backtrack announc panda ear delici seek fund step ad scientif method report small town enjoy last day anonym harrow tragedi child entertain minut plastic toy take year biodegrad report major ufo abduct commit alien person know sibl patient wait day close sever allerg reaction caus florida swell twice normal size father apolog take anger wrong son man updat littl monologu recit extend relat ask depress crab stay buri sand p pope franci concern infect holi spirit bite jellyfish wait fuck honeymoon god seek crack soul smuggl drug heaven lofti ambit shovel entir width driveway scale back shovel thin path car take slow fine drunk driver assur self speed away stolen polic car parti trolley default student loan child favorit restaur also dad favorit bar man sudden realiz dupe commerci romantic vision can bean goodi introduc new line gover hairbrush rake across scalp insol littl girl campus tour guid remind student stop get first famili let car come insid hous snowstorm kid rough home life give mickey extra long hug aquarium unveil float carcass pacif exhibit area man pretti shaken run casual acquaint cv remington debut new split barrel murder suicid shotgun report nation ditch overflow child worri parent backstori probabl explain sport bar oriol laker bear flag health scare prompt man start over healthier new roommat bestow apart unexpect windfal end tabl coupl put hand item registri loser famili member afford world renown reportag visit second grader gym class fuck amaz pull up greatest countri world unabl keep william h gross stamp galleri open respons man set asid small portion everi paycheck bank gambl sandwich previous thought incap look depress flatten backpack beauti industri exec keep photo cri year old girl desk remind ethan hawk bodi found dump laurel canyon oscar race heat scientist theoriz sun could support fire base life never heard buzzword fli around offic good govern shutdown forc nation zoo turn panda suicid cam deloitt hire account notic popular tweet audit calcul hundr blind pallid disney charact discov live cave deep within space mountain woman primal instinct activ protect near finish glass wine approach server marri coupl stay togeth sake u divorc rate differ waitress bring order flu wait get fuck area man bodi neighborhood kid grant landmark status hous guy kill famili move elder aunt subconsci best buy employe wear differ color shirt reason internet user demand le interact copi editor kill ongo ap style chicago manual gang violenc u citizen resign make controversi remark countri visit see standard bearer global journal tucker carlson unsur middl minut rant crouton tsa guy circl stuff board pas reckless abandon compani presid start fertil embryo decis circl park lot produc carbon emiss final new improv googl map let user launch missil locat globe nation excit see whatev bile internet spew today alcohol plan turn life around involv get sober encourag famili friend motiv man keep struggl indefinit glitch countri allow citizen temporarili walk tabl papa john offer day home deliveri factori farm tabl restaur proud serf local tortur anim greet like normal human be imposs local friend mom head rotat demon pass sign antiqu wicker furnitur studi find suspici circumst still lead caus death russia nation financi advisor recommend captur magic creatur grant wish nation gather around area man tri parallel park audubon societi revok black cap chickade membership speci fail pay due fda recommend least serv food word fruit box latest world unstopp medium juggernaut visit cia issu posthum apolog new evid clear osama bin laden involv attack report appar time convers smile laugh biologist still closer discov bird sex ceo unveil bold new plan undo damag last year bold new plan intrepid middl class parent embark dare search mythic perfect school district franci ford coppola reveal everi godfath film took place narrat world area man intellig probabl intimid woman ice agent feel littl hurt trump think enough terror hispan trump support backup scapegoat readi go case crackdown immigr fix everyth poll find american would open third type screwdriv head report one ever stack eighth grade boyfriend friend bruce springsteen think excus avoid check band year see unmatch report visit styrofoam coffe cup omaha excit final see pacif ocean japan grant suffrag femal robot report internet worth sit second ad stone extraterrestri stumbl across hidden messag listen golden record backward convict sentenc generat profit privat prison tumblewe pube roll desol dorm bathroom horoscop week januari everyon consum electron show forc share singl surg protector cowork went gym morn chipper littl fucker dirti slush machin provid child florida tast winter nation endow art provid million discourag talentless hack serial killer admit lost track pattern go origin nation refus read headlin beyond word year old girl forc dad share photo album never seen websit exemplari journal visit backup spatula alway readi go case unthink happen friend go difficult emot time care avoid fda urg american check weird look potato confus roadsid memori featur bicycl rotari telephon jug kind world frog unveil million year plan move food chain report million american still need guest podcast week pigeon rout accommod report stand work increas cowork disdain lifelong dream match first brush advers recogn wrong mean find fault instead other everi bit aw,1,"[0.131, 0.747, 0.121, -0.9595]",0,-0.9595,0.131,0.747,0.121
120,120,120,Report: Friend Doing Sober January Must Have Really Fucked Shit Up Over Holidays ,report friend sober januari must realli fuck shit holiday,1,"[0.394, 0.278, 0.328, -0.296]",-1,-0.29600000000000004,0.39399999999999996,0.278,0.32799999999999996
121,121,121,"Everyone In Middle East Given Own Country In 317,000,000-State Solution ",everyon middl east given countri state solut,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
122,122,122,Man Stuck In Dead-End Body ,man stuck dead end bodi,1,"[0.677, 0.323, 0.0, -0.743]",-1,-0.743,0.677,0.32299999999999995,0.0
123,123,123,Lowly Mortal Opens Portal To Hell ,lowli mortal open portal hell,1,"[0.535, 0.465, 0.0, -0.6808]",-1,-0.6808,0.535,0.465,0.0
124,124,124,Jeff Bridges Seated Directly Behind Support Column At Golden Globes ,jeff bridg seat direct behind support column golden globe,1,"[0.0, 0.748, 0.252, 0.4019]",0,0.4019,0.0,0.748,0.252
125,125,125,5 Things To Know About The Golden Globes ,thing know golden globe,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
126,126,126,"ET, Access Hollywood, TMZ Choppers Hovering Above Scene Of Gruesome Red Carpet Dress ",et access hollywood tmz chopper hover scene gruesom red carpet dress,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
127,127,127,Mandatory Unisex Golden Globes Uniforms Keep Focus On Stars’ Work ,mandatori unisex golden globe uniform keep focus star work,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
128,128,128,Wealthy Americans Assure Populace That Heavily Armed Floating City Being Built Above Nation Has Nothing To Do With… ,wealthi american assur populac heavili arm float citi built nation noth,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
129,129,129,Man Hates Having To Wear Condoms All Day Every Day #OurAnnualYear2018 ,man hate wear condom day everi day ourannualyear,1,"[0.346, 0.654, 0.0, -0.5719]",0,-0.5719,0.34600000000000003,0.654,0.0
130,130,130,Melania Releases Statement Calling For Removal Of First Lady From White House ,melania releas statement call remov first ladi white hous,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
131,131,131,Sarah Huckabee Sanders Denies Doctoring Footage Showing Jim Acosta In Clown Makeup Blowing Up Gotham Hospital… ,sarah huckabe sander deni doctor footag show jim acosta clown makeup blow gotham hospit,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
132,132,132,Holocaust Survivors Recall Exact Day Holocaust Started Right Out Of The Blue ,holocaust survivor recal exact day holocaust start right blue,1,"[0.0, 0.762, 0.238, 0.3612]",0,0.3612,0.0,0.762,0.23800000000000002
133,133,133,Woman Amazed She Found Perfect Partner Just When She Was Getting Desperate Enough To Accept Anything… ,woman amaz found perfect partner get desper enough accept anyth,1,"[0.0, 0.559, 0.441, 0.743]",0,0.743,0.0,0.5589999999999999,0.441
134,134,134,Hillary Launches Campaign To Raise $100 Million Or Else She'll Run For President ,hillari launch campaign rais million els run presid,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
135,135,135,High School History Textbook Concludes With Little Blurb About Last 40 Years ,high school histori textbook conclud littl blurb last year,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
136,136,136,"Sessions: ""I Am Proud To Have Served White America"" #OurAnnualYear2018 ",session proud serv white america ourannualyear,1,"[0.0, 0.617, 0.383, 0.4767]",0,0.4767,0.0,0.617,0.38299999999999995
137,137,137,Mother Feels A Little Validated After Daughter Who Stayed Out Late Gets Murdered ,mother feel littl valid daughter stay late get murder,1,"[0.37, 0.63, 0.0, -0.6908]",0,-0.6908,0.37,0.63,0.0
138,138,138,Woman Toys With Idea Of Getting Sister Something Nice They Can Do Together As Gift Before Settling On Candle… ,woman toy idea get sister someth nice togeth gift settl candl,1,"[0.0, 0.612, 0.388, 0.6908]",0,0.6908,0.0,0.612,0.38799999999999996
139,139,139,NASA Catches Glimpse Of Hard-Charging Curiosity Rover Just Before InSight’s Communications Go Dark… ,nasa catch glimps hard charg curios rover insight communic go dark,1,"[0.123, 0.877, 0.0, -0.1027]",0,-0.1027,0.12300000000000001,0.877,0.0
140,140,140,Conservative Floridian Enjoys Living Under Sharia Law More Than He Thought He Would ,conserv floridian enjoy live sharia law thought would,1,"[0.0, 0.686, 0.314, 0.4939]",0,0.4939,0.0,0.6859999999999999,0.314
141,141,141,Saudis Admit Journalist Khashoggi Died During Botched Assassination Attempt ,saudi admit journalist khashoggi die botch assassin attempt,1,"[0.333, 0.513, 0.154, -0.4767]",0,-0.4767,0.33299999999999996,0.513,0.154
142,142,142,Fox News Now Just Airing Continuous Blood-Red Screen With Disembodied Voice Chanting 'They're Coming To Kill You'… ,fox news air continu blood red screen disembodi voic chant come kill,1,"[0.299, 0.701, 0.0, -0.6908]",0,-0.6908,0.299,0.701,0.0
143,143,143,Nation Urged To Be Extra Sensitive To Men Reliving Trauma Of Not Getting Something ,nation urg extra sensit men reliv trauma get someth,1,"[0.259, 0.741, 0.0, -0.4215]",0,-0.4215,0.259,0.741,0.0
